"","gene","freq","type","pam"
"40178","C8orf44-SGK3",3,"RNA","Matched"
"40179","C8orf46",2,"RNA","Matched"
"40180","C8orf48",2,"RNA","Matched"
"40181","C8orf59",4,"RNA","Matched"
"40182","C8orf74",2,"RNA","Matched"
"40183","C8orf76",3,"RNA","Matched"
"40184","C8orf82",3,"RNA","Matched"
"40185","C8orf86",2,"RNA","Matched"
"40186","C8orf87",2,"RNA","Matched"
"40187","C8orf88",2,"RNA","Matched"
"40188","C8orf89",2,"RNA","Matched"
"40189","C9orf106",2,"RNA","Matched"
"40190","C9orf114",2,"RNA","Matched"
"40191","C9orf116",2,"RNA","Matched"
"40192","C9orf117",2,"RNA","Matched"
"40193","C9orf129",3,"RNA","Matched"
"40194","C9orf131",3,"RNA","Matched"
"40195","C9orf135",1,"RNA","Matched"
"40196","C9orf142",3,"RNA","Matched"
"40197","C9orf152",1,"RNA","Matched"
"40198","C9orf153",2,"RNA","Matched"
"40199","C9orf156",2,"RNA","Matched"
"40200","C9orf16",2,"RNA","Matched"
"40201","C9orf163",1,"RNA","Matched"
"40202","C9orf170",2,"RNA","Matched"
"40203","C9orf171",1,"RNA","Matched"
"40204","C9orf173",2,"RNA","Matched"
"40205","C9orf24",3,"RNA","Matched"
"40206","C9orf3",2,"RNA","Matched"
"40207","C9orf40",3,"RNA","Matched"
"40208","C9orf41",4,"RNA","Matched"
"40209","C9orf43",1,"RNA","Matched"
"40210","C9orf50",2,"RNA","Matched"
"40211","C9orf64",3,"RNA","Matched"
"40212","C9orf66",1,"RNA","Matched"
"40213","C9orf69",1,"RNA","Matched"
"40214","C9orf72",4,"RNA","Matched"
"40215","C9orf78",3,"RNA","Matched"
"40216","C9orf84",2,"RNA","Matched"
"40217","C9orf85",3,"RNA","Matched"
"40218","C9orf89",2,"RNA","Matched"
"40219","C9orf91",4,"RNA","Matched"
"40220","CA1",2,"RNA","Matched"
"40221","CA10",2,"RNA","Matched"
"40222","CA11",3,"RNA","Matched"
"40223","CA12",2,"RNA","Matched"
"40224","CA13",2,"RNA","Matched"
"40225","CA2",2,"RNA","Matched"
"40226","CA3",2,"RNA","Matched"
"40227","CA4",2,"RNA","Matched"
"40228","CA5B",3,"RNA","Matched"
"40229","CA6",2,"RNA","Matched"
"40230","CA7",2,"RNA","Matched"
"40231","CA8",2,"RNA","Matched"
"40232","CA9",1,"RNA","Matched"
"40233","CAAP1",2,"RNA","Matched"
"40234","CAB39",4,"RNA","Matched"
"40235","CAB39L",3,"RNA","Matched"
"40236","CABIN1",3,"RNA","Matched"
"40237","CABLES1",3,"RNA","Matched"
"40238","CABLES2",1,"RNA","Matched"
"40239","CABP1",2,"RNA","Matched"
"40240","CABP2",3,"RNA","Matched"
"40241","CABP4",1,"RNA","Matched"
"40242","CABP5",1,"RNA","Matched"
"40243","CABP7",1,"RNA","Matched"
"40244","CABS1",1,"RNA","Matched"
"40245","CABYR",2,"RNA","Matched"
"40246","CACFD1",3,"RNA","Matched"
"40247","CACHD1",1,"RNA","Matched"
"40248","CACNA1A",2,"RNA","Matched"
"40249","CACNA1B",4,"RNA","Matched"
"40250","CACNA1C",1,"RNA","Matched"
"40251","CACNA1D",4,"RNA","Matched"
"40252","CACNA1E",2,"RNA","Matched"
"40253","CACNA1F",3,"RNA","Matched"
"40254","CACNA1G",3,"RNA","Matched"
"40255","CACNA1H",1,"RNA","Matched"
"40256","CACNA1I",3,"RNA","Matched"
"40257","CACNA1S",3,"RNA","Matched"
"40258","CACNA2D1",2,"RNA","Matched"
"40259","CACNA2D2",4,"RNA","Matched"
"40260","CACNA2D3",3,"RNA","Matched"
"40261","CACNA2D4",2,"RNA","Matched"
"40262","CACNB1",3,"RNA","Matched"
"40263","CACNB2",2,"RNA","Matched"
"40264","CACNB3",3,"RNA","Matched"
"40265","CACNB4",3,"RNA","Matched"
"40266","CACNG1",1,"RNA","Matched"
"40267","CACNG2",4,"RNA","Matched"
"40268","CACNG3",2,"RNA","Matched"
"40269","CACNG4",1,"RNA","Matched"
"40270","CACNG5",1,"RNA","Matched"
"40271","CACNG6",3,"RNA","Matched"
"40272","CACNG7",3,"RNA","Matched"
"40273","CACNG8",3,"RNA","Matched"
"40274","CACTIN",1,"RNA","Matched"
"40275","CACUL1",3,"RNA","Matched"
"40276","CACYBP",4,"RNA","Matched"
"40277","CAD",3,"RNA","Matched"
"40278","CADM1",3,"RNA","Matched"
"40279","CADM2",4,"RNA","Matched"
"40280","CADM3",4,"RNA","Matched"
"40281","CADM4",3,"RNA","Matched"
"40282","CADPS",2,"RNA","Matched"
"40283","CADPS2",3,"RNA","Matched"
"40284","CAGE1",1,"RNA","Matched"
"40285","CALB1",4,"RNA","Matched"
"40286","CALB2",4,"RNA","Matched"
"40287","CALCA",3,"RNA","Matched"
"40288","CALCB",1,"RNA","Matched"
"40289","CALCOCO1",3,"RNA","Matched"
"40290","CALCOCO2",3,"RNA","Matched"
"40291","CALCR",2,"RNA","Matched"
"40292","CALCRL",1,"RNA","Matched"
"40293","CALD1",3,"RNA","Matched"
"40294","CALHM1",2,"RNA","Matched"
"40295","CALHM2",3,"RNA","Matched"
"40296","CALHM3",2,"RNA","Matched"
"40297","CALM1",4,"RNA","Matched"
"40298","CALM3",3,"RNA","Matched"
"40299","CALML3",2,"RNA","Matched"
"40300","CALML4",3,"RNA","Matched"
"40301","CALML6",1,"RNA","Matched"
"40302","CALN1",4,"RNA","Matched"
"40303","CALR",1,"RNA","Matched"
"40304","CALR3",3,"RNA","Matched"
"40305","CALU",4,"RNA","Matched"
"40306","CALY",1,"RNA","Matched"
"40307","CAMK1",3,"RNA","Matched"
"40308","CAMK1D",2,"RNA","Matched"
"40309","CAMK1G",1,"RNA","Matched"
"40310","CAMK2A",2,"RNA","Matched"
"40311","CAMK2B",4,"RNA","Matched"
"40312","CAMK2D",2,"RNA","Matched"
"40313","CAMK2G",4,"RNA","Matched"
"40314","CAMK2N1",4,"RNA","Matched"
"40315","CAMK2N2",4,"RNA","Matched"
"40316","CAMK4",3,"RNA","Matched"
"40317","CAMKK1",3,"RNA","Matched"
"40318","CAMKK2",2,"RNA","Matched"
"40319","CAMKMT",4,"RNA","Matched"
"40320","CAMKV",4,"RNA","Matched"
"40321","CAMLG",1,"RNA","Matched"
"40322","CAMSAP1",3,"RNA","Matched"
"40323","CAMSAP2",1,"RNA","Matched"
"40324","CAMSAP3",3,"RNA","Matched"
"40325","CAMTA1",3,"RNA","Matched"
"40326","CAMTA2",3,"RNA","Matched"
"40327","CAND1",4,"RNA","Matched"
"40328","CAND2",2,"RNA","Matched"
"40329","CANT1",1,"RNA","Matched"
"40330","CANX",3,"RNA","Matched"
"40331","CAP1",3,"RNA","Matched"
"40332","CAP2",2,"RNA","Matched"
"40333","CAPG",4,"RNA","Matched"
"40334","CAPN1",1,"RNA","Matched"
"40335","CAPN10",1,"RNA","Matched"
"40336","CAPN11",1,"RNA","Matched"
"40337","CAPN12",1,"RNA","Matched"
"40338","CAPN13",2,"RNA","Matched"
"40339","CAPN14",1,"RNA","Matched"
"40340","CAPN15",3,"RNA","Matched"
"40341","CAPN2",3,"RNA","Matched"
"40342","CAPN3",3,"RNA","Matched"
"40343","CAPN5",2,"RNA","Matched"
"40344","CAPN6",2,"RNA","Matched"
"40345","CAPN7",3,"RNA","Matched"
"40346","CAPN8",1,"RNA","Matched"
"40347","CAPN9",2,"RNA","Matched"
"40348","CAPNS1",2,"RNA","Matched"
"40349","CAPNS2",2,"RNA","Matched"
"40350","CAPRIN1",4,"RNA","Matched"
"40351","CAPRIN2",2,"RNA","Matched"
"40352","CAPS",1,"RNA","Matched"
"40353","CAPS2",3,"RNA","Matched"
"40354","CAPSL",3,"RNA","Matched"
"40355","CAPZA1",2,"RNA","Matched"
"40356","CAPZA2",3,"RNA","Matched"
"40357","CAPZA3",1,"RNA","Matched"
"40358","CAPZB",4,"RNA","Matched"
"40359","CARD10",3,"RNA","Matched"
"40360","CARD11",3,"RNA","Matched"
"40361","CARD16",1,"RNA","Matched"
"40362","CARD17",2,"RNA","Matched"
"40363","CARD18",3,"RNA","Matched"
"40364","CARD6",1,"RNA","Matched"
"40365","CARD8",1,"RNA","Matched"
"40366","CARD9",2,"RNA","Matched"
"40367","CARF",4,"RNA","Matched"
"40368","CARHSP1",2,"RNA","Matched"
"40369","CARKD",1,"RNA","Matched"
"40370","CARM1",3,"RNA","Matched"
"40371","CARNS1",1,"RNA","Matched"
"40372","CARS",2,"RNA","Matched"
"40373","CARTPT",3,"RNA","Matched"
"40374","CASC1",3,"RNA","Matched"
"40375","CASC10",2,"RNA","Matched"
"40376","CASC3",2,"RNA","Matched"
"40377","CASC4",2,"RNA","Matched"
"40378","CASC5",2,"RNA","Matched"
"40379","CASD1",4,"RNA","Matched"
"40380","CASK",3,"RNA","Matched"
"40381","CASKIN1",1,"RNA","Matched"
"40382","CASKIN2",2,"RNA","Matched"
"40383","CASP1",1,"RNA","Matched"
"40384","CASP14",1,"RNA","Matched"
"40385","CASP2",2,"RNA","Matched"
"40386","CASP3",2,"RNA","Matched"
"40387","CASP5",1,"RNA","Matched"
"40388","CASP6",3,"RNA","Matched"
"40389","CASP9",1,"RNA","Matched"
"40390","CASQ1",3,"RNA","Matched"
"40391","CASQ2",4,"RNA","Matched"
"40392","CASR",1,"RNA","Matched"
"40393","CASS4",2,"RNA","Matched"
"40394","CASZ1",3,"RNA","Matched"
"40395","CAT",2,"RNA","Matched"
"40396","CATIP",2,"RNA","Matched"
"40397","CATSPER2",2,"RNA","Matched"
"40398","CATSPER4",1,"RNA","Matched"
"40399","CATSPERB",1,"RNA","Matched"
"40400","CATSPERD",3,"RNA","Matched"
"40401","CATSPERG",1,"RNA","Matched"
"40402","CAV1",3,"RNA","Matched"
"40403","CAV2",4,"RNA","Matched"
"40404","CAV3",1,"RNA","Matched"
"40405","CBFA2T2",2,"RNA","Matched"
"40406","CBFA2T3",4,"RNA","Matched"
"40407","CBFB",3,"RNA","Matched"
"40408","CBL",3,"RNA","Matched"
"40409","CBLB",4,"RNA","Matched"
"40410","CBLC",2,"RNA","Matched"
"40411","CBLL1",4,"RNA","Matched"
"40412","CBLN1",3,"RNA","Matched"
"40413","CBLN2",3,"RNA","Matched"
"40414","CBLN3",3,"RNA","Matched"
"40415","CBLN4",4,"RNA","Matched"
"40416","CBR1",2,"RNA","Matched"
"40417","CBR4",2,"RNA","Matched"
"40418","CBWD2",1,"RNA","Matched"
"40419","CBWD3",2,"RNA","Matched"
"40420","CBWD5",2,"RNA","Matched"
"40421","CBWD6",1,"RNA","Matched"
"40422","CBX1",4,"RNA","Matched"
"40423","CBX2",1,"RNA","Matched"
"40424","CBX3",2,"RNA","Matched"
"40425","CBX4",4,"RNA","Matched"
"40426","CBX5",3,"RNA","Matched"
"40427","CBX6",2,"RNA","Matched"
"40428","CBX7",4,"RNA","Matched"
"40429","CBX8",3,"RNA","Matched"
"40430","CBY1",2,"RNA","Matched"
"40431","CBY3",1,"RNA","Matched"
"40432","CC2D1A",1,"RNA","Matched"
"40433","CC2D1B",1,"RNA","Matched"
"40434","CC2D2A",2,"RNA","Matched"
"40435","CC2D2B",2,"RNA","Matched"
"40436","CCAR1",3,"RNA","Matched"
"40437","CCAR2",2,"RNA","Matched"
"40438","CCBE1",2,"RNA","Matched"
"40439","CCBL1",1,"RNA","Matched"
"40440","CCBL2",3,"RNA","Matched"
"40441","CCDC101",3,"RNA","Matched"
"40442","CCDC102A",2,"RNA","Matched"
"40443","CCDC103",4,"RNA","Matched"
"40444","CCDC105",2,"RNA","Matched"
"40445","CCDC106",2,"RNA","Matched"
"40446","CCDC108",2,"RNA","Matched"
"40447","CCDC109B",3,"RNA","Matched"
"40448","CCDC110",1,"RNA","Matched"
"40449","CCDC112",2,"RNA","Matched"
"40450","CCDC114",3,"RNA","Matched"
"40451","CCDC115",1,"RNA","Matched"
"40452","CCDC117",4,"RNA","Matched"
"40453","CCDC12",2,"RNA","Matched"
"40454","CCDC120",2,"RNA","Matched"
"40455","CCDC121",2,"RNA","Matched"
"40456","CCDC122",2,"RNA","Matched"
"40457","CCDC124",2,"RNA","Matched"
"40458","CCDC125",2,"RNA","Matched"
"40459","CCDC126",4,"RNA","Matched"
"40460","CCDC127",1,"RNA","Matched"
"40461","CCDC129",3,"RNA","Matched"
"40462","CCDC13",2,"RNA","Matched"
"40463","CCDC130",1,"RNA","Matched"
"40464","CCDC132",3,"RNA","Matched"
"40465","CCDC134",1,"RNA","Matched"
"40466","CCDC136",1,"RNA","Matched"
"40467","CCDC137",1,"RNA","Matched"
"40468","CCDC138",3,"RNA","Matched"
"40469","CCDC14",2,"RNA","Matched"
"40470","CCDC141",3,"RNA","Matched"
"40471","CCDC142",1,"RNA","Matched"
"40472","CCDC146",2,"RNA","Matched"
"40473","CCDC148",2,"RNA","Matched"
"40474","CCDC149",3,"RNA","Matched"
"40475","CCDC15",2,"RNA","Matched"
"40476","CCDC150",2,"RNA","Matched"
"40477","CCDC151",1,"RNA","Matched"
"40478","CCDC152",3,"RNA","Matched"
"40479","CCDC153",4,"RNA","Matched"
"40480","CCDC154",1,"RNA","Matched"
"40481","CCDC155",2,"RNA","Matched"
"40482","CCDC157",2,"RNA","Matched"
"40483","CCDC158",3,"RNA","Matched"
"40484","CCDC159",3,"RNA","Matched"
"40485","CCDC160",3,"RNA","Matched"
"40486","CCDC166",1,"RNA","Matched"
"40487","CCDC167",3,"RNA","Matched"
"40488","CCDC168",2,"RNA","Matched"
"40489","CCDC169",3,"RNA","Matched"
"40490","CCDC17",2,"RNA","Matched"
"40491","CCDC170",1,"RNA","Matched"
"40492","CCDC171",1,"RNA","Matched"
"40493","CCDC172",1,"RNA","Matched"
"40494","CCDC173",1,"RNA","Matched"
"40495","CCDC174",3,"RNA","Matched"
"40496","CCDC175",1,"RNA","Matched"
"40497","CCDC176",2,"RNA","Matched"
"40498","CCDC177",3,"RNA","Matched"
"40499","CCDC178",1,"RNA","Matched"
"40500","CCDC179",2,"RNA","Matched"
"40501","CCDC18",4,"RNA","Matched"
"40502","CCDC181",1,"RNA","Matched"
"40503","CCDC182",1,"RNA","Matched"
"40504","CCDC183",1,"RNA","Matched"
"40505","CCDC184",3,"RNA","Matched"
"40506","CCDC185",1,"RNA","Matched"
"40507","CCDC186",3,"RNA","Matched"
"40508","CCDC22",3,"RNA","Matched"
"40509","CCDC23",2,"RNA","Matched"
"40510","CCDC24",3,"RNA","Matched"
"40511","CCDC25",4,"RNA","Matched"
"40512","CCDC27",1,"RNA","Matched"
"40513","CCDC28A",2,"RNA","Matched"
"40514","CCDC28B",2,"RNA","Matched"
"40515","CCDC3",4,"RNA","Matched"
"40516","CCDC30",2,"RNA","Matched"
"40517","CCDC34",2,"RNA","Matched"
"40518","CCDC36",1,"RNA","Matched"
"40519","CCDC37",2,"RNA","Matched"
"40520","CCDC38",1,"RNA","Matched"
"40521","CCDC39",3,"RNA","Matched"
"40522","CCDC42",2,"RNA","Matched"
"40523","CCDC42B",1,"RNA","Matched"
"40524","CCDC43",1,"RNA","Matched"
"40525","CCDC47",2,"RNA","Matched"
"40526","CCDC50",2,"RNA","Matched"
"40527","CCDC51",1,"RNA","Matched"
"40528","CCDC53",2,"RNA","Matched"
"40529","CCDC58",4,"RNA","Matched"
"40530","CCDC59",1,"RNA","Matched"
"40531","CCDC6",4,"RNA","Matched"
"40532","CCDC60",2,"RNA","Matched"
"40533","CCDC61",4,"RNA","Matched"
"40534","CCDC62",2,"RNA","Matched"
"40535","CCDC63",1,"RNA","Matched"
"40536","CCDC64",2,"RNA","Matched"
"40537","CCDC64B",1,"RNA","Matched"
"40538","CCDC65",3,"RNA","Matched"
"40539","CCDC66",2,"RNA","Matched"
"40540","CCDC67",4,"RNA","Matched"
"40541","CCDC68",1,"RNA","Matched"
"40542","CCDC69",1,"RNA","Matched"
"40543","CCDC7",2,"RNA","Matched"
"40544","CCDC70",1,"RNA","Matched"
"40545","CCDC71",2,"RNA","Matched"
"40546","CCDC71L",2,"RNA","Matched"
"40547","CCDC73",2,"RNA","Matched"
"40548","CCDC78",2,"RNA","Matched"
"40549","CCDC79",3,"RNA","Matched"
"40550","CCDC8",2,"RNA","Matched"
"40551","CCDC81",1,"RNA","Matched"
"40552","CCDC83",4,"RNA","Matched"
"40553","CCDC84",2,"RNA","Matched"
"40554","CCDC85A",2,"RNA","Matched"
"40555","CCDC85B",1,"RNA","Matched"
"40556","CCDC85C",4,"RNA","Matched"
"40557","CCDC86",3,"RNA","Matched"
"40558","CCDC87",2,"RNA","Matched"
"40559","CCDC88A",2,"RNA","Matched"
"40560","CCDC88B",1,"RNA","Matched"
"40561","CCDC88C",2,"RNA","Matched"
"40562","CCDC89",1,"RNA","Matched"
"40563","CCDC9",1,"RNA","Matched"
"40564","CCDC90B",2,"RNA","Matched"
"40565","CCDC91",4,"RNA","Matched"
"40566","CCDC92",3,"RNA","Matched"
"40567","CCDC93",3,"RNA","Matched"
"40568","CCDC94",2,"RNA","Matched"
"40569","CCDC96",2,"RNA","Matched"
"40570","CCDC97",2,"RNA","Matched"
"40571","CCER1",1,"RNA","Matched"
"40572","CCER2",1,"RNA","Matched"
"40573","CCHCR1",3,"RNA","Matched"
"40574","CCIN",2,"RNA","Matched"
"40575","CCKAR",3,"RNA","Matched"
"40576","CCKBR",1,"RNA","Matched"
"40577","CCL1",1,"RNA","Matched"
"40578","CCL13",1,"RNA","Matched"
"40579","CCL14",1,"RNA","Matched"
"40580","CCL15",1,"RNA","Matched"
"40581","CCL16",2,"RNA","Matched"
"40582","CCL17",1,"RNA","Matched"
"40583","CCL19",1,"RNA","Matched"
"40584","CCL2",1,"RNA","Matched"
"40585","CCL20",1,"RNA","Matched"
"40586","CCL21",3,"RNA","Matched"
"40587","CCL22",2,"RNA","Matched"
"40588","CCL24",3,"RNA","Matched"
"40589","CCL25",1,"RNA","Matched"
"40590","CCL26",1,"RNA","Matched"
"40591","CCL27",3,"RNA","Matched"
"40592","CCL28",4,"RNA","Matched"
"40593","CCL3",2,"RNA","Matched"
"40594","CCL4",1,"RNA","Matched"
"40595","CCL4L2",2,"RNA","Matched"
"40596","CCL5",4,"RNA","Matched"
"40597","CCL7",1,"RNA","Matched"
"40598","CCM2",4,"RNA","Matched"
"40599","CCM2L",2,"RNA","Matched"
"40600","CCNA1",2,"RNA","Matched"
"40601","CCNA2",3,"RNA","Matched"
"40602","CCNB1",3,"RNA","Matched"
"40603","CCNB1IP1",4,"RNA","Matched"
"40604","CCNB2",2,"RNA","Matched"
"40605","CCNB3",1,"RNA","Matched"
"40606","CCNC",4,"RNA","Matched"
"40607","CCND1",1,"RNA","Matched"
"40608","CCND2",3,"RNA","Matched"
"40609","CCND3",4,"RNA","Matched"
"40610","CCNDBP1",3,"RNA","Matched"
"40611","CCNE1",2,"RNA","Matched"
"40612","CCNE2",4,"RNA","Matched"
"40613","CCNF",2,"RNA","Matched"
"40614","CCNG1",4,"RNA","Matched"
"40615","CCNG2",3,"RNA","Matched"
"40616","CCNH",1,"RNA","Matched"
"40617","CCNI",2,"RNA","Matched"
"40618","CCNI2",1,"RNA","Matched"
"40619","CCNJ",3,"RNA","Matched"
"40620","CCNJL",4,"RNA","Matched"
"40621","CCNK",2,"RNA","Matched"
"40622","CCNL1",4,"RNA","Matched"
"40623","CCNL2",2,"RNA","Matched"
"40624","CCNO",3,"RNA","Matched"
"40625","CCNT1",2,"RNA","Matched"
"40626","CCNT2",2,"RNA","Matched"
"40627","CCNY",3,"RNA","Matched"
"40628","CCNYL1",3,"RNA","Matched"
"40629","CCP110",2,"RNA","Matched"
"40630","CCPG1",4,"RNA","Matched"
"40631","CCR1",2,"RNA","Matched"
"40632","CCR10",2,"RNA","Matched"
"40633","CCR2",3,"RNA","Matched"
"40634","CCR3",2,"RNA","Matched"
"40635","CCR5",4,"RNA","Matched"
"40636","CCR6",2,"RNA","Matched"
"40637","CCR7",1,"RNA","Matched"
"40638","CCR8",2,"RNA","Matched"
"40639","CCRL2",1,"RNA","Matched"
"40640","CCRN4L",3,"RNA","Matched"
"40641","CCSAP",2,"RNA","Matched"
"40642","CCSER1",4,"RNA","Matched"
"40643","CCSER2",2,"RNA","Matched"
"40644","CCT2",4,"RNA","Matched"
"40645","CCT3",2,"RNA","Matched"
"40646","CCT4",3,"RNA","Matched"
"40647","CCT5",2,"RNA","Matched"
"40648","CCT6A",2,"RNA","Matched"
"40649","CCT6B",3,"RNA","Matched"
"40650","CCT7",3,"RNA","Matched"
"40651","CCT8",2,"RNA","Matched"
"40652","CD101",3,"RNA","Matched"
"40653","CD109",3,"RNA","Matched"
"40654","CD14",1,"RNA","Matched"
"40655","CD151",2,"RNA","Matched"
"40656","CD160",1,"RNA","Matched"
"40657","CD163",2,"RNA","Matched"
"40658","CD163L1",1,"RNA","Matched"
"40659","CD164",2,"RNA","Matched"
"40660","CD164L2",1,"RNA","Matched"
"40661","CD180",1,"RNA","Matched"
"40662","CD1A",1,"RNA","Matched"
"40663","CD1B",3,"RNA","Matched"
"40664","CD1D",4,"RNA","Matched"
"40665","CD1E",1,"RNA","Matched"
"40666","CD2",1,"RNA","Matched"
"40667","CD200",3,"RNA","Matched"
"40668","CD200R1",2,"RNA","Matched"
"40669","CD200R1L",1,"RNA","Matched"
"40670","CD207",1,"RNA","Matched"
"40671","CD209",2,"RNA","Matched"
"40672","CD226",2,"RNA","Matched"
"40673","CD24",2,"RNA","Matched"
"40674","CD244",1,"RNA","Matched"
"40675","CD247",2,"RNA","Matched"
"40676","CD248",3,"RNA","Matched"
"40677","CD27",1,"RNA","Matched"
"40678","CD276",1,"RNA","Matched"
"40679","CD28",1,"RNA","Matched"
"40680","CD2AP",1,"RNA","Matched"
"40681","CD2BP2",4,"RNA","Matched"
"40682","CD300C",1,"RNA","Matched"
"40683","CD300E",2,"RNA","Matched"
"40684","CD300LD",1,"RNA","Matched"
"40685","CD300LF",1,"RNA","Matched"
"40686","CD302",3,"RNA","Matched"
"40687","CD320",3,"RNA","Matched"
"40688","CD33",1,"RNA","Matched"
"40689","CD34",1,"RNA","Matched"
"40690","CD36",1,"RNA","Matched"
"40691","CD37",1,"RNA","Matched"
"40692","CD38",1,"RNA","Matched"
"40693","CD3D",2,"RNA","Matched"
"40694","CD3E",2,"RNA","Matched"
"40695","CD3EAP",1,"RNA","Matched"
"40696","CD40",2,"RNA","Matched"
"40697","CD40LG",3,"RNA","Matched"
"40698","CD44",2,"RNA","Matched"
"40699","CD47",2,"RNA","Matched"
"40700","CD48",2,"RNA","Matched"
"40701","CD5",2,"RNA","Matched"
"40702","CD52",1,"RNA","Matched"
"40703","CD53",3,"RNA","Matched"
"40704","CD55",3,"RNA","Matched"
"40705","CD58",1,"RNA","Matched"
"40706","CD59",2,"RNA","Matched"
"40707","CD5L",2,"RNA","Matched"
"40708","CD6",2,"RNA","Matched"
"40709","CD63",3,"RNA","Matched"
"40710","CD68",2,"RNA","Matched"
"40711","CD69",2,"RNA","Matched"
"40712","CD70",1,"RNA","Matched"
"40713","CD72",1,"RNA","Matched"
"40714","CD74",1,"RNA","Matched"
"40715","CD79A",1,"RNA","Matched"
"40716","CD80",1,"RNA","Matched"
"40717","CD81",2,"RNA","Matched"
"40718","CD82",2,"RNA","Matched"
"40719","CD83",2,"RNA","Matched"
"40720","CD84",3,"RNA","Matched"
"40721","CD86",3,"RNA","Matched"
"40722","CD8A",3,"RNA","Matched"
"40723","CD8B",2,"RNA","Matched"
"40724","CD9",2,"RNA","Matched"
"40725","CD93",3,"RNA","Matched"
"40726","CD99",1,"RNA","Matched"
"40727","CD99L2",2,"RNA","Matched"
"40728","CDA",2,"RNA","Matched"
"40729","CDADC1",3,"RNA","Matched"
"40730","CDAN1",1,"RNA","Matched"
"40731","CDC123",3,"RNA","Matched"
"40732","CDC14A",3,"RNA","Matched"
"40733","CDC14B",2,"RNA","Matched"
"40734","CDC16",1,"RNA","Matched"
"40735","CDC20",1,"RNA","Matched"
"40736","CDC20B",2,"RNA","Matched"
"40737","CDC23",2,"RNA","Matched"
"40738","CDC25A",2,"RNA","Matched"
"40739","CDC25B",1,"RNA","Matched"
"40740","CDC25C",1,"RNA","Matched"
"40741","CDC26",2,"RNA","Matched"
"40742","CDC27",1,"RNA","Matched"
"40743","CDC34",1,"RNA","Matched"
"40744","CDC37",2,"RNA","Matched"
"40745","CDC37L1",4,"RNA","Matched"
"40746","CDC40",4,"RNA","Matched"
"40747","CDC42",3,"RNA","Matched"
"40748","CDC42BPA",4,"RNA","Matched"
"40749","CDC42BPB",3,"RNA","Matched"
"40750","CDC42BPG",3,"RNA","Matched"
"40751","CDC42EP1",3,"RNA","Matched"
"40752","CDC42EP2",1,"RNA","Matched"
"40753","CDC42EP3",1,"RNA","Matched"
"40754","CDC42EP4",2,"RNA","Matched"
"40755","CDC42EP5",2,"RNA","Matched"
"40756","CDC42SE1",3,"RNA","Matched"
"40757","CDC42SE2",2,"RNA","Matched"
"40758","CDC45",1,"RNA","Matched"
"40759","CDC5L",3,"RNA","Matched"
"40760","CDC6",3,"RNA","Matched"
"40761","CDC7",3,"RNA","Matched"
"40762","CDC73",3,"RNA","Matched"
"40763","CDCA3",3,"RNA","Matched"
"40764","CDCA4",2,"RNA","Matched"
"40765","CDCA5",3,"RNA","Matched"
"40766","CDCA7",3,"RNA","Matched"
"40767","CDCA7L",2,"RNA","Matched"
"40768","CDCA8",3,"RNA","Matched"
"40769","CDCP1",2,"RNA","Matched"
"40770","CDCP2",1,"RNA","Matched"
"40771","CDH1",2,"RNA","Matched"
"40772","CDH10",1,"RNA","Matched"
"40773","CDH11",2,"RNA","Matched"
"40774","CDH12",2,"RNA","Matched"
"40775","CDH13",3,"RNA","Matched"
"40776","CDH15",2,"RNA","Matched"
"40777","CDH16",1,"RNA","Matched"
"40778","CDH17",3,"RNA","Matched"
"40779","CDH18",1,"RNA","Matched"
"40780","CDH19",1,"RNA","Matched"
"40781","CDH2",3,"RNA","Matched"
"40782","CDH20",3,"RNA","Matched"
"40783","CDH22",3,"RNA","Matched"
"40784","CDH23",1,"RNA","Matched"
"40785","CDH24",3,"RNA","Matched"
"40786","CDH26",1,"RNA","Matched"
"40787","CDH5",3,"RNA","Matched"
"40788","CDH6",1,"RNA","Matched"
"40789","CDH7",2,"RNA","Matched"
"40790","CDH8",2,"RNA","Matched"
"40791","CDH9",2,"RNA","Matched"
"40792","CDHR1",2,"RNA","Matched"
"40793","CDHR2",1,"RNA","Matched"
"40794","CDHR3",1,"RNA","Matched"
"40795","CDHR4",1,"RNA","Matched"
"40796","CDIP1",2,"RNA","Matched"
"40797","CDIPT",1,"RNA","Matched"
"40798","CDK1",3,"RNA","Matched"
"40799","CDK10",2,"RNA","Matched"
"40800","CDK11B",3,"RNA","Matched"
"40801","CDK12",1,"RNA","Matched"
"40802","CDK13",2,"RNA","Matched"
"40803","CDK14",4,"RNA","Matched"
"40804","CDK15",3,"RNA","Matched"
"40805","CDK16",4,"RNA","Matched"
"40806","CDK17",4,"RNA","Matched"
"40807","CDK18",3,"RNA","Matched"
"40808","CDK19",4,"RNA","Matched"
"40809","CDK2",2,"RNA","Matched"
"40810","CDK20",3,"RNA","Matched"
"40811","CDK2AP1",1,"RNA","Matched"
"40812","CDK2AP2",4,"RNA","Matched"
"40813","CDK3",3,"RNA","Matched"
"40814","CDK4",4,"RNA","Matched"
"40815","CDK5",2,"RNA","Matched"
"40816","CDK5R1",4,"RNA","Matched"
"40817","CDK5R2",4,"RNA","Matched"
"40818","CDK5RAP1",1,"RNA","Matched"
"40819","CDK5RAP2",1,"RNA","Matched"
"40820","CDK5RAP3",2,"RNA","Matched"
"40821","CDK6",3,"RNA","Matched"
"40822","CDK7",2,"RNA","Matched"
